ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR1474,The National Archives,[1672],familiar,notícias,"América, Suriname","Europa, Holanda, Amesterdão",Raquel da Silva,Abraão del Sotto,"Familia,Mercancías,Correspondencia,Educación,Guerras anglo-neerlandesas"
PSCR1475,The National Archives,1672,familiar,notícias,"América, Suriname","Europa, Amesterdão",Raquel da Silva,Isaac del Sotto,"Mercancías,Correspondencia,Ropa,Dinero,Herencia,Guerras anglo-neerlandesas"
PSCR1476,The National Archives,1672,familiar,notícias,"América, Suriname","Holanda, Amesterdão",Isaac Baruch,David Baruch,"Defensa,Educación,Correspondencia,Guerras anglo-neerlandesas"
PSCR1477,The National Archives,1672,particular,informação,"América, Suriname","Holanda, Midelburgo",Isaac Baruch,Abraão Levi Bondia,"Mercancías,Alimentos,Comercio,Negocios,Guerras anglo-neerlandesas"
PSCR1478,The National Archives,1672,familiar,notícias,"América, Suriname","Europa, Amesterdão",Isaac Baruch,David de Aguilar,"Mercancías,Defensa"
PSCR1480,The National Archives,1672,particular,notícias,"América, Suriname","Europa, Holanda, Midelburgo",Abigail de Brito,Francisco de Medina,"Fiesta religiosa,Negocios,Dinero,Agricultura,Mercancías"
PSCR1481,The National Archives,1672,familiar,notícias,"América, Suriname","Europa, Portugal, Lisboa",Leonor de Brito,José Pessoa,"Correspondencia,Familia,Agricultura"
PSCR1482,The National Archives,1672,particular,agradecimento,"[América, Suriname]",S.l.,Moisés de Brito,[Francisco de Medina],"Correspondencia,Agricultura,Bienes,Amistad"
PSCR1483,The National Archives,1672,familiar,notícias,"América, Suriname","Europa, Holanda, Amesterdão",Sara da Silva,Isaac del Sotto,"Piratería,Bienes,Correspondencia,Familia,Guerras anglo-neerlandesas"
PSCR1484,The National Archives,1672,particular,informação,"América, Suriname","Holanda, Amesterdão",Bento da Costa,Agostinho Coronel Chacon,"Familia,Agricultura,Deudas,Construcción,Defensa,Guerras anglo-neerlandesas"
PSCR1485,The National Archives,1672,particular,informação,"[América, Suriname]","[Europa, Holanda, Amesterdão]",Isaac de Mesa,Francisco da Costa,"Mercancías,Comercio,Negocios,Guerras anglo-neerlandesas"
PSCR1486,The National Archives,1672,familiar,pedido,"América, Suriname","Holanda, Amesterdão",Isaac Arias,Jacob de Aguilar,"Familia,Inquisición,Honor,Secretos"
PSCR1487,The National Archives,1672,particular,pedido,"[América, Suriname]",S.l.,Isaac de Mesa,Francisco da Costa,"Mercancías,Negocios,Remedios"
PSCR1488,Arquivo Distrital de Setúbal,1683,ami.,pedido,"Setúbal, Alcácer do Sal",S.l.,Gregório Rodrigues,Anónimo502,"Herencia,Bienes,Dinero,Deudas,Justicia,Documentación"
PSCR1489,"Arquivo da Cúria
							Metropolitana",1690,particular,notícias,"[América, Brasil, São Paulo]","[América, Brasil, São Paulo]","Salvador Bicudo de
							Mendonça","João Mateus
							Rondon","Conflicto,Dinero,Deudas,Esclavos,Honor,Comercio"
PSCR1490,Arquivo da Cúria Metropolitana,1670-1680,familiar,informação,"[América, Brasil, São Paulo]","[América, Brasil, São Paulo]",Mateus Nunes de Siqueira,Matias Rodrigues da Silva,"Familia,Dote,Bienes,Pesca,Fuga,Esclavos"
PSCR1491,Arquivo da Cúria Metropolitana,1670-1680,familiar,informação,"[América, Brasil, São Paulo]","[América, Brasil, São Paulo]",Mateus Nunes de Siqueira,Matias Rodrigues da Silva,"Familia,Bienes,Dinero,Defunción,Esclavos,Deudas"
PSCR1493,Arquivo Distrital de Setúbal,1665,particular,informação,"Portugal, Setúbal, Palmela","Portugal, Setúbal, Palmela",António Rodrigues Gorelho,Manuel Rodrigues de Carvalho,"Agricultura,Justicia,Bienes,Propiedades"
PSCR1494,Arquivo Distrital de Setúbal,1665,particular,instruções,"[Portugal, Setúbal, Palmela]","[Portugal, Setúbal, Palmela]",Manuel Rodrigues de Carvalho,António Rodrigues Gorelho,"Agricultura,Inventario,Bienes,Propiedades,Compraventa"
PSCR1495,Arquivo Distrital de Setúbal,1665,particular,instruções,"Portugal, Setúbal, Palmela","[Portugal, Setúbal, Palmela]",Manuel Rodrigues de Carvalho,António Rodrigues Gorelho,"Propiedades,Compraventa,Bienes,Inventario,Defunción"
PSCR3252,Arquivo Nacional da Torre do Tombo,1659,particular,pergunta,"Portugal, Lisboa","Portugal, Lisboa",Inês de Jesus,Anónimo443,"Compraventa,Deudas,Rentas,Avisos"
PSCR3377,Arquivo Nacional da Torre do Tombo,1629,particular,informação,"Portugal, Lisboa","Portugal, Lisboa",Pero da Costa,Vicente Feio Cabral,Matrimonio
PSCR3378,Arquivo Nacional da Torre do Tombo,1628,particular,queixa,"Portugal, Lisboa",,[Filipe Leitão],Anónimo552,"Familia,Prisión,Inquisición"
PSCR3379,Arquivo Nacional da Torre do Tombo,1628,familiar,instruções,"Portugal, Lisboa","Portugal, Coimbra",[Filipe Leitão],António Pinheiro,"Prisión,Testigos,Acusación,Inquisición"
PSCR3380,Arquivo Nacional da Torre do Tombo,1628,particular,instruções,S.l.,,Anónimo553,Anónimo554,"Dinero,Prisión,Familia"
PSCR3381,Arquivo Nacional da Torre do Tombo,1626,particular,notícias,"Portugal, Beja","Portugal, Lisboa",Luís Ferraz,Filipe Leitão,"Negocios,Dinero,Comercio,Mercancías"
PSCR3382,Arquivo Nacional da Torre do Tombo,1623,familiar,notícias,"Portugal, Santarém","Portugal, Lisboa",Simão Garcia,Amaro dos Santos,"Alimentos,Correspondencia"
PSCR3384,Arquivo Nacional da Torre do Tombo,1612,particular,notícias,Goa,"Portugal, Lisboa",Gaspar Lopes Pereira,Padre António Simões,"Defunción,Asia,Matrimonio"
PSCR3385,Arquivo Nacional da Torre do Tombo,1613,particular,notícias,Goa,"Portugal, Lisboa",Francisco Mendes Macedo,Padre António Simões,"Defunción,Asia,Matrimonio,Confesión,Testigos"
PSCR3390,Arquivo Nacional da Torre do Tombo,1625,particular,queixa,"Portugal, Torres Vedras","Portugal, Lisboa",António Vaz Franco,Anónimo561,"Acusación,Inquisición"
PSCR3391,Arquivo Nacional da Torre do Tombo,1619,particular,protesto,"Portugal, Lisboa","Portugal, Lisboa",Álvaro Correia,Clemente Félix,"Amenazas,Prisión"
PSCR3392,Arquivo Nacional da Torre do Tombo,1619,particular,garantia,"Portugal, Lisboa","Portugal, Lisboa",Álvaro Correia,Clemente Félix,"Prisión,Dinero"
PSCR3393,Arquivo Nacional da Torre do Tombo,1619,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Álvaro Correia,Clemente Félix,"Dinero,Ropa,Criados,Bienes,Prisión"
PSCR3395,Arquivo Nacional da Torre do Tombo,1619,particular,pedido,"Portugal, Lisboa","Portugal, Lisboa",Álvaro Correia,Manuel Malho,"Arrepentimiento,Africa,Destierro"
PSCR3397,Arquivo Nacional da Torre do Tombo,1619,particular,notícias,"América, Venezuela, Cumajagoa","Espanha, Sevilha",André Dias Gomes,Pero Gomes Dias,"Denuncia,Matrimonio,Familia"
PSCR4251,Arquivo Nacional da Torre do Tombo,1699,particular,denúncia,"Portugal, Leiria","Portugal, Lisboa",Vicência do Rosário,Anónimo555,"Infancia,Hechicería,Defunción,Denuncia,Ropa,Confesión"
PSCR4252,Arquivo Nacional da Torre do Tombo,1648,particular,denúncia,"Portugal, Setúbal","Portugal, Lisboa",Gaspar João da Costa,Anónimo556,"Denuncia,Sexo,Ejército,Traición,Testigos"
PSCR9388,Arquivo Nacional da Torre do Tombo,1689-1690,familiar,notícias,S.l.,"Portugal, Faro",Domingos Rodrigues,Anónimo527,"Adulterio,Familia,Vida cotidiana,Amistad"
PSCR9389,Arquivo Nacional da Torre do Tombo,1639,particular,informação,"Portugal, Lisboa","Portugal, Leiria",Dinis Correia,Manuel Duarte,"Confesión,Testigos,Prisión,Inquisición,Justicia"
PSCR9390,Arquivo Nacional da Torre do Tombo,1639,particular,notícias,"Portugal, Leiria","Portugal, Lisboa",Manuel Duarte,Dinis Correia,"Inquisición,Prisión,Justicia"
PSCR9391,Arquivo Nacional da Torre do Tombo,1639,particular,instruções,"Portugal, Lisboa","Portugal, Leiria",Dinis Correia,Manuel Duarte,"Inquisición,Prisión,Justicia"
PSCR9392,Arquivo Nacional da Torre do Tombo,1639,particular,informações,"Portugal, Leiria","Portugal, Lisboa",Manuel Duarte,Dinis Correia,"Inquisición,Prisión,Justicia"
PSCR9395,Arquivo Nacional da Torre do Tombo,1620-1621,familiar,protesto,"Portugal, Lisboa","Portugal, Lisboa",Antónia Gomes Freire,João Félix de Lima,"Confesión,Familia,Prisión"
PSCR9396,Arquivo Nacional da Torre do Tombo,1620-1621,particular,aviso,"Portugal, Lisboa","Portugal, Lisboa",Anónimo539,João Félix de Lima,"Confesión,Familia,Prisión"
PSCR9397,Arquivo Nacional da Torre do Tombo,1620-1621,familiar,crítica,"Portugal, Lisboa","Portugal, Lisboa",Antónia Gomes Freire,João Félix de Lima,"Confesión,Prisión,Familia,Arrepentimiento"
PSCR9401,Arquivo Nacional da Torre do Tombo,1619,particular,informação,"Portugal, Coimbra","Portugal, Coimbra",Francisco Gomes,Anónimo,"Inquisición,Prisión"
PSCR9402,Arquivo Nacional da Torre do Tombo,1619,particular,informação,"Portugal, Coimbra","Portugal, Coimbra",Maria de Sousa,Francisco Gomes,"Inquisición,Prisión,Familia,Correspondencia"
PSCR9403,Arquivo Nacional da Torre do Tombo,1619,familiar,informação,"Portugal, Coimbra","Portugal, Coimbra",Leonor de Caminha,Francisco Gomes,"Inquisición,Prisión,Familia,Correspondencia"
CARDS0033,Arquivo Nacional da Torre do Tombo,1791,familiar,pedido,"Portugal, Lisboa",S.l.,Francisco Henriques,Inácia de Jesus,"Prisión,Violencia,Ayuda"
CARDS0034,Arquivo Nacional da Torre do Tombo,1791,familiar,pedido,"Portugal, Lisboa",S.l.,Francisco Henriques,Inácia de Jesus,"Prisión,Violencia,Ayuda,Correspondencia"
CARDS0035,Arquivo Nacional da Torre do Tombo,1791,familiar,pedido,"Portugal, Lisboa",S.l.,Francisco Henriques,Inácia de Jesus,"Prisión,Violencia,Ayuda,Correspondencia,Amor"
CARDS0036,Arquivo Nacional da Torre do Tombo,1791,familiar,pedido,"Portugal, Lisboa",S.l.,Francisco Henriques,Teresa de Jesus,"Prisión,Violencia,Ayuda,Correspondencia,Escritura delegada"
CARDS0037,Arquivo Nacional da Torre do Tombo,1791,familiar,pedido,"Portugal, Lisboa",S.l.,Francisco Henriques,Teresa de Jesus,"Prisión,Violencia,Ayuda,Correspondencia,Escritura delegada,Disculpas"
CARDS0038,Arquivo Nacional da Torre do Tombo,1791,particular,informação,"Portugal, Lisboa",S.l.,Madalena de Jesus Maria,Vital de Medeiros,"Prisión,Violencia,Correspondencia,Avisos"
CARDS1022,Arquivo Nacional da Torre do Tombo,1759-1763,familiar,notícias,"América, Brasil, Rio de Janeiro",S.l.,Faustina Maria,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Brasil,Confesor,Religiosidad popular"
CARDS1023,Arquivo Nacional da Torre do Tombo,1759-1763,familiar,notícias,"América, Brasil, Rio de Janeiro",S.l.,Faustina Maria,Maria Teresa de Jesus,"Esclavos,Espiritualidad,Misticismo,Alimentos,Presentes"
CARDS1024,Arquivo Nacional da Torre do Tombo,1758,ami.,conselho,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Consejos,Educación"
CARDS1025,Arquivo Nacional da Torre do Tombo,1759,ami.,aviso,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Maria Teresa de Jesus,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Oración,Justicia"
CARDS1026,Arquivo Nacional da Torre do Tombo,1759,ami.,notícias,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Maria Teresa de Jesus,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Educación,Escritura delegada"
CARDS1027,Arquivo Nacional da Torre do Tombo,1758,ami.,notícias,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Maria Teresa de Jesus,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Limosna,Escritura delegada"
CARDS1028,Arquivo Nacional da Torre do Tombo,1757,ami.,notícias,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Consejos,Enfermedad"
CARDS1029,Arquivo Nacional da Torre do Tombo,1762,ami.,notícias,"América, Brasil,Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Escritura delegada,Remedios"
CARDS1030,Arquivo Nacional da Torre do Tombo,1758,ami.,apresentação de desculpas,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Correo,Disculpas"
CARDS1031,Arquivo Nacional da Torre do Tombo,1759-1763,familiar,notícias,"América, Brasil, Rio de Janeiro",S.l.,Maria Jacinta dos Anjos,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Familia"
CARDS1032,Arquivo Nacional da Torre do Tombo,1759-1763,familiar,notícias,"América, Brasil, Rio de Janeiro",S.l.,Maria Jacinta dos Anjos,Maria Teresa de Jesus,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular"
CARDS1033,Arquivo Nacional da Torre do Tombo,1760,ami.,notícias,"América, Brasil, Rio de Janeiro",S.l.,Rosa Maria Egipcíaca,Pedro Rodrigues Arvelos,"Esclavos,Espiritualidad,Misticismo,Religiosidad popular,Familia,Escritura delegada"
CARDS1071,Arquivo Nacional da Torre do Tombo,1701,particular,denúncia,S.l.,S.l.,José de Carvalho,Pedro de Carvalho,"Denuncia,Bienes,Hechicería,Obras,Judaísmo,Injurias"
CARDS1072,Arquivo Nacional da Torre do Tombo,1703,anónima,denúncia,"Portugal, Linhares",S.l.,Anónimo,Inqusição de Lisboa,"Denuncia,Blasfemia,Comunicación,Hechicería"
CARDS1073,Arquivo Nacional da Torre do Tombo,1703,ami.,notícias,S.l.,S.l.,João Soares,António da Silva,
CARDS1075,Arquivo Nacional da Torre do Tombo,1716,particular,denúncia,"Açores, São Miguel","Açores, São Miguel",Bárbara de São João,Reitor da Companhia de Jesus,
CARDS1076,Arquivo Nacional da Torre do Tombo,1713,,,"Portugal, Ourém, Porto de Mós",S.l.,Anónima49,Anónimo339,
CARDS1077,Arquivo Nacional da Torre do Tombo,1767,ami.,aviso,"Portugal, Guarda","Portugal, Coimbra",João de Almeida,Custódio José de Carvalho,
CARDS1078,Arquivo Nacional da Torre do Tombo,1767,ami.,notícias,"Portugal, Guarda","Portugal, Coimbra",João de Almeida,Custódio José de Carvalho,
CARDS1079,Arquivo Nacional da Torre do Tombo,1720,particular,denúncia,"Portugal, Guarda, Aldeia Nova do Cabo",S.l.,António Ferreira,Anónimo439,
CARDS1080,Arquivo Nacional da Torre do Tombo,1720,particular,pedido,S.l.,S.l.,Francisca Josefa,Anónimo259,
CARDS1081,Arquivo Nacional da Torre do Tombo,1720,particular,pedido,S.l.,S.l.,Francisca Josefa,Anónimo283,
CARDS1082,Arquivo Nacional da Torre do Tombo,1720,particular,confissão,"Portugal, Lisboa, Cadeia do Limoeiro",S.l.,António da Cruz e Silva,José da Silveira,Prisión
CARDS1083,Arquivo Nacional da Torre do Tombo,1720,particular,informação,"Portugal, Lisboa, Cadeia do Limoeiro",S.l.,António da Cruz e Silva,José Silveira,Prisión
CARDS1084,Arquivo Nacional da Torre do Tombo,1720,particular,acusação,S.l.,S.l.,António da Cruz e Silva,Mariana Silva,
CARDS1085,Arquivo Nacional da Torre do Tombo,1720,particular,ameaça,"Portugal, Lisboa, Cadeia do Limoeiro",S.l.,António da Cruz e Silva,Anónimo257,Prisión
CARDS1086,Arquivo Nacional da Torre do Tombo,1720,particular,informação,"Portugal, Lisboa, Cadeia do Limoeiro",S.l.,António da Cruz e Silva,Anónimo257,Prisión
CARDS1087,Arquivo Nacional da Torre do Tombo,1720,particular,queixa,"Portugal, Lisboa, Cadeia do Limoeiro",S.l.,António da Cruz e Silva,Manuel Tomás Machado,
CARDS1088,Arquivo Nacional da Torre do Tombo,1721,ami.,conselho,S.l.,S.l.,Maria Clara Ribeira,Luísa Maria,
CARDS1089,Arquivo Nacional da Torre do Tombo,1722,particular,denúncia,"Portugal, Tomar, Sardoal","Portugal, Tomar, Sardoal",Joana da Madre de Deus,Anónimo258,
CARDS1090,Arquivo Nacional da Torre do Tombo,1727,particular,confissão,"Portugal, Porto",S.l.,José de Moura,Anónimo343,
CARDS1091,Arquivo Nacional da Torre do Tombo,1727,particular,confissão,"Portugal, Porto",S.l.,José de Moura,Anónimo343,"Confesión,Educación,Amistad,Sexo,Sacrilegio"
CARDS1092,Arquivo Nacional da Torre do Tombo,1727,particular,confissão,"Portugal, Porto",S.l.,José de Moura,Anónimo343,
CARDS1093,Arquivo Nacional da Torre do Tombo,1727,particular,confissão,"Portugal, Porto",S.l.,José de Moura,Anónimo343,
CARDS1094,Arquivo Nacional da Torre do Tombo,1708,particular,notícias,"Portugal, Bragança, Argozelo",S.l.,Ana Pires,João Rodrigues Gavilão,
CARDS1095,Arquivo Nacional da Torre do Tombo,1708,familiar,notícias,S.l.,S.l.,Domingos Rodrigues Gavilão,João Rodrigues Gavilão,
CARDS1096,Arquivo Nacional da Torre do Tombo,1718,particular,pedido,"Portugal, Porto",S.l.,João Martins da Silva,Anónimo292,
CARDS1097,Arquivo Nacional da Torre do Tombo,1716,particular,denúncia,"Portugal, Coimbra",S.l.,Teresa Maria de São José,Anónimo365,
CARDS1098,Arquivo Nacional da Torre do Tombo,1723,,,"Portugal, Porto",S.l.,Mateus de São Tiago,Maria Ferreira Guedes,"Hechicería,Curaciones,Inquisición"
CARDS1099,"Arquivo Nacional da Torre do
							Tombo",1723,ami.,conselho,"Portugal, Porto",S.l.,"Mariana Francisca
							Santos","Maria Ferreira
							Guedes",
CARDS1100,Arquivo Nacional da Torre do Tombo,1717,particular,denúncia,"Portugal, Pinhel, Sebadelhe, Vila Nova de Foz Côa",S.l.,António Lopes,Brás de Amaral,
CARDS1101,Arquivo Nacional da Torre do Tombo,1735,ami.,notícias,"Portugal, Lisboa",S.l.,Francisco Xavier Teixeira,António da Silva,
CARDS1103,Arquivo Nacional da Torre do Tombo,1719,particular,notícias,S.l.,S.l.,Giraldo Nobre Ferreira,Anónimo335,
CARDS1104,Arquivo Nacional da Torre do Tombo,1720,particular,pedido,"Portugal, Braga",S.l.,Tomás Francisco,Anónimo522,"Escritura,Amor,Endemoniadas,Denuncia"
CARDS2007,Arquivo Nacional da Torre do Tombo,1730,ami.,notícias,"Portugal, Guimarães, S. Sebastião de Guimarães",S.l.,Maria Antónia do Amaral,Anónima33,
CARDS2015,Arquivo Nacional da Torre do Tombo,1724,particular,pedido,"Portugal, Bragança, Outeiro",S.l.,Francisco Araújo Teixeira,Francisco Gonçalves Machado Carrina,
CARDS2019,Arquivo Nacional da Torre do Tombo,1724,familiar,notícias,"Portugal, Bragança, Argozelo","Portugal, Miranda",Jorge Fernandes,Francisco Gonçalves Machado Carrina,
CARDS2024,Arquivo Nacional da Torre do Tombo,1765,particular,denúncia,"Portugal, Lamego, Salzedas",S.l.,José  de Lemos,Agostinho de Jesus Maria,
CARDS2025,Arquivo Nacional da Torre do Tombo,1766,particular,denúncia,"Portugal, Porto",S.l.,Plácido Basili,João Tomás,
CARDS2026,Arquivo Nacional da Torre do Tombo,1766,particular,denúncia,"Portugal, Guimarães, Vila Pouca de Aguiar",S.l.,Lourenço Guedes de Sousa Pinto Mourão,António Borges de Fonseca e Sousa,
CARDS2027,Arquivo Nacional da Torre do Tombo,1765,particular,informação,S.l.,S.l.,João Rodrigues dos Santos,António Barreto de Castilho,
CARDS2028,Arquivo Nacional da Torre do Tombo,1765,particular,informação,"Portugal, Viseu",S.l.,José de Almeida Furtado,João Rodrigues dos Santos,
CARDS2029,Arquivo Nacional da Torre do Tombo,1765,,denúncia,"Portugal, Viseu",S.l.,José de Almeida Furtado,João Rodrigues dos Santos,
CARDS2030,Arquivo Nacional da Torre do Tombo,1765,particular,informação,"Portugal, Viseu, Contenças de Cima",S.l.,José Pais,João Rodrigues dos Santos,"Familia,Delincuencia"
CARDS2031,Arquivo Nacional da Torre do Tombo,1792,particular,pedido,"Portugal, Braga, Telheirinho de Sta. Catarina do Monte","Portugal, Lisboa",Mariana Teresa,Maria Angélica,
CARDS2032,Arquivo Nacional da Torre do Tombo,1797,particular,denúncia,"Portugal, Barcelos",S.l.,Manuel José Ribeiro Pontes,António José Pereira,
CARDS2033,Arquivo Nacional da Torre do Tombo,1797,particular,denúncia,"Portugal, Barcelos",S.l.,Manuel José Ribeiro Pontes,Simão de Santa Ana,
