ID,Archive,Year,Type,Topic,Origin,Destination,Author,Addressee,Keywords
PSCR5428,Archivo Histórico Nacional,1635,familiar,noticias,"América, Colombia, Cartagena de Indias","España, Sevilla",Juan Rodrigues Silva,Manuel Gomes Silva,"Indias,Nuevo Reino de Granada,Compraventa,Marítimo,Enfermedad,Ayuda"
PSCR5429,Archivo Histórico Nacional,1635,familiar,noticias,"Ameríca, Perú, Lima","España, Sevilla",Jorge de Silva,Manuel Gomes Silva,"Indias,Compraventa,Textiles,Esclavos,Ropa"
PSCR5430,Archivo Histórico Provincial de Zaragoza,1645,familiar,petición,"España, Málaga","España, Teruel, Calamocha",Sebastiana de Medina,Juan Domingo Berbegal,"Correspondencia,Reproches,Defunción,Ayuda"
PSCR5431,Archivo Histórico Provincial de Zaragoza,1646,familiar,instrucciones,"España, Málaga","España, Teruel, Calamocha",Juan Francisco Román,Juan de Jube,"Compraventa,Bienes,Correo"
PSCR6251,Archivo Histórico Provincial de Zaragoza,1617,particular,amenaza,"España, Tarragona, Amposta","España, Zaragoza, Lécera",Pedro Juste,Gaspar de Urieta,"Amenazas,Asesinato,Correspondencia,Dimisión"
PSCR6252,Archivo Histórico Provincial de Zaragoza,1612,familiar,petición,"España, Zaragoza","España, Zaragoza",Francisco de Rubalcaba,Francisco Miravete,"Ayuda,Deudas,Mediador,Objetos religiosos"
PSCR6253,Archivo Histórico Provincial de Zaragoza,1612,familiar,consejo,"España, Zaragoza","España, Zaragoza",Francisco Miravete,Francisco de Rubalcaba,"Ayuda,Cofradía,Deudas,Documentación,Mediador,Objetos religiosos"
PSCR6254,Archivo Histórico Provincial de Zaragoza,1621,particular,noticias,"España, Huesca, Bárcabo","España, Huesca, Colungo",Pedro Sampietro,Jerónimo Zatorre,"Correspondencia,Destrucción,Inquisición,Prisión,Suplantación,Violencia"
PSCR6255,Archivo Histórico Nacional,1623,particular,petición,"España, Sevilla","España, Madrid",Fernando de Ojeda,Pedro Marmolejo,"Ajusticiamiento,Documentación,Esclavos,Inquisición,Recomendación,Rentas"
PSCR6256,Archivo Histórico Nacional,1697-1698,ami.,agradecimiento,S.l.,"España, Toledo",Catalina de Mañas de Ocampo,Bernardo del Castillo Albaráñez,"Comunicación,Correspondencia,Objetos religiosos,Presentes,Reliquias,Ropa"
PSCR6257,Archivo Histórico Nacional,1603,particular,petición,"España, Toledo",S.l.,Giraldo París,Juan García,"Ayuda,Deudas,Dinero,Mediador,Inquisición,Prisión"
PSCR6258,Archivo Histórico Nacional,1603,particular,noticias,"España, Toledo",S.l.,Juan García,Giraldo París,"Ayuda,Deudas,Dinero,Mediador,Inquisición,Prisión"
PSCR6259,Archivo Histórico Nacional,1611,particular,consejo,"España, Sevilla","España, Toledo",Manuel Sarmiento de Mendoza,Ponciano Basurto,"Censura,Correspondencia,Incautación,Predicador,Sermones,Terciarios"
PSCR6260,Archivo Histórico Nacional,1610,ami.,petición,"España, Segovia","España, Toledo",Blas Orejón,Ponciano Basurto,"Administración,Censura,Copia,Imprenta,Predicador,Sermones"
PSCR6261,Archivo Histórico Nacional,1611,ami.,consejo,"España, Valladolid","España, Toledo",Sanz del Castillo,Ponciano Basurto,"Conflicto,Predicador,Sermones,Terciarios,Trinitarios"
PSCR6262,Archivo Histórico Nacional,1611,ami.,elogio,"España, La Rioja, Logroño","España, Toledo",Dionisio Castro,Ponciano Basurto,"Administración,Predicador,Sermones,Trinitarios"
PSCR6263,Archivo Histórico Nacional,1610,ami.,noticias,"España, Segovia","España, Toledo",Blas Orejón,Ponciano Basurto,"Acusación,Censura,Copia,Imprenta,Predicador,Sermones"
PSCR6264,Archivo Histórico Nacional,1611,ami.,elogio,"España, Segovia","España, Toledo",Blas Orejón,Ponciano Basurto,"Administración,Conflicto,Predicador,Rentas,Sermones,Trinitarios"
PSCR6268,Archivo Histórico Nacional,1628,familiar,noticias,"España, Madrid","España, La Coruña",Constanza Díaz,Catalina Díaz,"Adulterio,Correspondencia,Dinero,Familia,Matrimonio,Viajes"
PSCR6269,Archivo Histórico Nacional,1667,familiar,petición,"España, Badajoz, Peñalsordo","España, Badajoz, Zarza Capilla",Inés Martín de Lobares,María González,"Curaciones,Instrumentos,Magia,Remedios"
PSCR6270,Archivo Histórico Nacional,1649,ami.,noticias,"España, Toledo, Santa Olalla","España, Madrid",Gabriel Díaz Flores,Manoel Rodrigues Dias,"Acusación,Declaración,Documentación,Inquisición,Justicia,Testigos"
PSCR6271,Archivo Histórico Nacional,1649,familiar,petición,"España, Toledo","España, Toledo, Santa Olalla",Diego Gómez,Gabriel Díaz Flores,"Alimentos,Judaísmo"
PSCR6272,Archivo Histórico Nacional,1645,familiar,noticias,"España, Toledo","España, Toledo, Santa Olalla",Diego Gómez,Gabriel Díaz Flores,"Alimentos,Defunción,Familia,Judaísmo,Salud"
PSCR6273,Archivo Histórico Nacional,1645,particular,petición,"España, Madrid","España, Toledo",Melchor Pardo,Diego Gómez,"Ayuda,Correspondencia,Dinero,Educación,Reproches,Universidad"
PSCR6274,Archivo Histórico Nacional,1648,particular,aviso,"España, Toledo, Talavera de la Reina","España, Toledo, Santa Olalla",Pedro de Velasco,Gabriel Díaz Flores,"Deudas,Dinero,Embargo,Impuestos,Recaudación"
PSCR6277,Archivo Histórico Nacional,1669,particular,agradecimiento,"España, Toledo",S.l.,Matías Alfonso,Antonio de Fonseca,"Presentes,Prisión"
PSCR6292,Archivo Histórico Nacional,1649,familiar,noticias,"España, Ávila, Mombeltrán","España, Valladolid, Curiel de Duero",María de Olivas Montesinos,Antonio Vélez Manso de la Peña,"Administración,Agricultura,Declaración,Justicia,Inquisición,Represalias"
PSCR6293,Archivo Histórico Nacional,1649,familiar,aviso,"España, Ávila, Mombeltrán","España, Valladolid, Curiel de Duero",María de Olivas Montesinos,Antonio Vélez Manso de la Peña,"Acusación,Amenazas,Asesinato,Hospital,Represalias,Testigos"
PSCR6294,Archivo Histórico Nacional,1650,familiar,noticias,"España, Ávila, Mombeltrán","España, Valladolid, Curiel de Duero",Juan Ortiz de Carboneros,Antonio Vélez Manso de la Peña,"Acusación,Agricultura,Hospital,Inquisición,Represalias,Testigos"
PSCR6299,Archivo Histórico Provincial de Zaragoza,1632,particular,petición,"España, Huesca","España, Huesca, Casbas de Huesca",Francisco Navarro de Eugui,Miguel Donat,"Administración,Alimentos,Iglesia,Predicador,Presentes"
PSCR6300,Archivo Histórico Provincial de Zaragoza,1632,particular,agradecimiento,"España, Huesca","España, Huesca, Casbas de Huesca",Francisco Navarro de Eugui,Miguel Donat,"Alimentos,Conflicto,Mediador,Predicador,Presentes"
PSCR6301,Archivo Histórico Provincial de Zaragoza,1611,particular,protesta,"España, Zaragoza, La Almolda","España, Huesca, Sariñena",Juan Palacio,Pedro Martínez,"Administración,Conflicto,Consejos,Disturbios,Instituciones,Reproches"
PSCR6302,Archivo Histórico Provincial de Zaragoza,1640,familiar,acusación,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Miguel Juan Montaner,"Conflicto,Deudas,Documentación,Familia,Herencia,Injurias"
PSCR6303,Archivo Histórico Provincial de Zaragoza,1628-1635,amor,petición,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Cita,Rechazo,Religiosidad popular,Reproches"
PSCR6304,Archivo Histórico Provincial de Zaragoza,1628-1635,amor,expresión de amor,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Rechazo,Reproches,Salud"
PSCR6305,Archivo Histórico Provincial de Zaragoza,1628-1635,,consejo,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Salud"
PSCR6306,Archivo Histórico Provincial de Zaragoza,1628-1635,,queja,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Cita,Rechazo,Reproches,Salud"
PSCR6307,Archivo Histórico Provincial de Zaragoza,1628-1635,,consejo,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Salud"
PSCR6308,Archivo Histórico Provincial de Zaragoza,1628-1635,,petición,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Salud"
PSCR6309,Archivo Histórico Provincial de Zaragoza,1628-1635,,amenaza,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amenazas,Amor,Conflicto,Rechazo,Secretos"
PSCR6310,Archivo Histórico Provincial de Zaragoza,1628-1635,,petición,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Cita,Correspondencia,Salud"
PSCR6311,Archivo Histórico Provincial de Zaragoza,1628-1635,,reproche,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Celos,Conflicto,Reproches"
PSCR6312,Archivo Histórico Provincial de Zaragoza,1628-1635,,queja,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Reproches,Rumores,Salud"
PSCR6313,Archivo Histórico Provincial de Zaragoza,1628-1635,,petición,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Cita,Salud"
PSCR6314,Archivo Histórico Provincial de Zaragoza,1628-1635,,consejo,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Salud"
PSCR6315,Archivo Histórico Provincial de Zaragoza,1628-1635,,petición,"España, Zaragoza","España, Zaragoza",Ana María Lagunas y de Fanlo,Diego Jerónimo Montaner,"Amor,Ropa,Salud,Textiles"
PSCR6316,Archivo Diocesano de Cuenca,1634,particular,orden,"España, Cuenca, Villaescusa de Haro","España, Cuenca, Villaescusa de Haro",Ana Ramírez Calvo,Diego Ruiz de Contreras Fuenleal,"Administración,Clero,Convento,Deudas,Justinianas,Represalias"
PSCR6318,Archivo Diocesano de Cuenca,1630,ami.,aviso,"España, Cuenca, Belmonte","España, Cuenca",Diego López de Abarca,Jerónimo de Liébana,
PSCR6319,Archivo Diocesano de Cuenca,1629,ami.,instrucciones,"España, Ciudad Real, Alcázar de San Juan","España, Ciudad Real, Alcázar de San Juan",Jerónimo de Liébana,Andrés,
PSCR6320,Archivo Diocesano de Cuenca,1630,particular,pregunta,"España, Cuenca","España, Cuenca",Jerónimo de Liébana,Juan Lorencio,
PSCR6321,Archivo Diocesano de Cuenca,1632,familiar,noticias,"España, Madrid","España, Cuenca",Jerónimo de Liébana,Diego de Liébana,
PSCR6322,Archivo Diocesano de Cuenca,1632,familiar,noticias,"España, Madrid","España, Cuenca",Jerónimo de Liébana,Diego de Liébana,
PSCR6323,Archivo Diocesano de Cuenca,1632,familiar,noticias,"España, Madrid","España, Cuenca",Jerónimo de Liébana,Diego de Liébana,
PSCR6324,Archivo Diocesano de Cuenca,1632,familiar,noticias,"España, Madrid","España, Cuenca",Jerónimo de Liébana,Diego de Liébana,
PSCR6325,Archivo Diocesano de Cuenca,1631,ami.,noticias,"España, Madrid","España, Cuenca",María Martínez,Jerónimo de Liébana,
PSCR6335,Archivo Histórico Nacional,1665,particular,petición,"América, Argentina, Córdoba",S.l.,Cristóbal de Grijalbo,Anónimo102,"Adulterio,Ayuda,Inquisición,Matrimonio,Mediador,Recomendación"
PSCR6376,Archivo Histórico Nacional,1600,ami.,noticias,"América, Colombia, San Juan de Cartagena de Indias","España, Toledo, Santa Olalla",Alonso de Madrid,Hernando de Mescua,"Emigración,Familia,Enfermedad,Negocios,Embarazo"
PSCR6377,Archivo Histórico Nacional,1600,familiar,noticias,"América, Colombia, San Juan de Cartagena de Indias","España, Toledo, Santa Olalla",Alonso de Madrid,Alonso de Madrid,"Emigración,Familia,Negocios,Embarazo"
PSCR6378,Archivo Histórico Nacional,1600-1610,particular,orden,S.l.,S.l.,Anónimo322,Gregorio Álvarez,"Enfermedad,Asesinato"
PSCR6382,Archivo Histórico Nacional,1679,particular,instrucciones,"España, Salamanca, Huerta","España, Toledo",Francisco de Arévalo,Pedro Lázaro,
PSCR6383,Archivo Histórico Nacional,1643,particular,instrucciones,"América, Perú, Lima","España, Granada",Antonio de Castro y Castillo,Juan de Mañozca y Zamora,"Ejército,Guerra,Monarquía,Comercio,Negocios,Textiles"
PSCR6384,Archivo Histórico Nacional,1645,particular,aviso,"América, Perú, Lima",S.l.,Antonio de Castro y Castillo,Anónimo377,"Inquisición,Salarios,Dinero,Deudas,Embargo"
PSCR6385,Archivo Histórico Nacional,1641,particular,aviso,"América, Perú, Lima",S.l.,Antonio de Castro y Castillo,Anónimo376,"Inquisición,Salarios,Dinero"
PSCR6386,Archivo de la Real Chancillería de Granada,1624,particular,instrucciones,"España, Córdoba",S.l.,Luisa de Cárdenas,Diego de Osuna Jaén,"Arrendamiento,Vivienda"
PSCR6387,Archivo de la Real Chancillería de Granada,1624,particular,instrucciones,"España, Córdoba","España, Córdoba, Castro del Río",Luisa de Cárdenas,Diego de Osuna Jaén,"Arrendamiento,Vivienda"
PSCR6388,Archivo Histórico Nacional,1671,particular,petición,S.l.,S.l.,Pedro de Soria,Anónimo427,"Clero,Convento,Clausura,Consejos,Confesión"
PSCR6389,Archivo Histórico Nacional,1671,particular,debate,"América, Colombia, San Diego",S.l.,Pedro de Soria,Luis de Palencia,"Doctrina,Proposiciones,Espiritualidad,Clero,Franciscanos"
PSCR6390,Archivo Histórico Nacional,1671,particular,noticias,"América, Colombia, San Diego",S.l.,Pedro de Soria,Luis de Palencia,"Doctrina,Clero,Franciscanos,Milagros,Espiritualidad"
PSCR6391,Archivo Histórico Nacional,1671,particular,información,"América, Colombia, San Diego",S.l.,Pedro de Soria,Luis de Palencia,"Proposiciones,Espiritualidad,Clero,Doctrina,Franciscanos,Biblia"
PSCR6392,Archivo Histórico Nacional,1653,particular,información,S.l.,S.l.,Pedro Assensio de Loyola,Antonio Ruiz,"Inquisición,Amenazas,Ofensas,Justicia,Agricultura"
PSCR6393,Archivo Histórico Nacional,1647,ami.,información,"España, Zaragoza","Sicilia, Catalnissetta",Juan de San Thomás,Francisco Monterón,"Visiones,Ofensas,Espiritualidad,Doctrina,Libros,Franciscanos"
PSCR6394,Archivo Histórico Nacional,1647,ami.,petición,"España, Zaragoza","Sicilia, Catalnissetta",Juan de San Thomás,Francisco Monterón,"Universidad,Justicia"
PSCR6395,Archivo Histórico Nacional,1649,ami.,información,"España, Zaragoza","Sicilia, Catalnissetta",Juan de San Thomás,Francisco Monterón,"Fiesta religiosa,Comunicación,Franciscanos"
PSCR6396,Archivo Histórico Nacional,1649,ami.,petición,"España, Huesca, Berbegal","Sicilia, Catalnissetta",Juan de San Thomás,Francisco Monterón,"Correspondencia,Pecado,Espiritualidad,Franciscanos"
PSCR6397,Archivo Histórico Nacional,1644,ami.,reproche,"España, Huesca, Fraga","Sicilia, Catalnissetta",Juan de San Thomás,Francisco Monterón,"Correspondencia,Doctrina,Espiritualidad,Rumores,Monarquía"
PSCR6398,Archivo Histórico Nacional,1650-1660,ami.,noticias,S.l.,S.l.,Sebastián Bazo y Abella,Tomás González,"Arrepentimiento,Prisión,Inquisición"
PSCR6399,Archivo Histórico Nacional,1653,ami.,noticias,"España, Barcelona",S.l.,Martín de Manjarres,Tomás González,"Conflicto,Rebelión,Ejército,Sacrilegio"
PSCR6401,Archivo Histórico Nacional,1635,particular,presentación de disculpas,"España, Navarra, Pamplona","España, La Rioja, Logroño",Diego de Castellanos,Isidoro de San Vicente,"Correspondencia,Arrepentimiento,Viajes"
PSCR6402,Archivo Histórico Nacional,1666,particular,información,"España, Sevilla",S.l.,Bartolomé García de Melo,Francisco de Acosta,"Transportes,Marítimo,Deudas,Negocios"
PSCR6403,Archivo Histórico Nacional,1666,particular,consejo,"España, Sevilla",S.l.,Bartolomé García de Melo,Francisco de Acosta,"Negocios,Dinero,Transportes,Marítimo,Franciscanos"
PSCR6404,Archivo General de Simancas,1669,particular,información,"España, Cádiz, Sanlúcar de Barrameda","España, Madrid",Antonio de Acosta de Fernández,José Briceño Ronquillo,"Rentas,Deudas,Comercio,Vivienda,Dinero"
PSCR6405,Archivo General de Simancas,1670,particular,información,"España, Cádiz, Sanlúcar de Barrameda","España, Madrid",Antonio de Acosta de Fernández,José Briceño Ronquillo,"Vivienda,Administración,Vida cotidiana,Negocios,Compraventa"
PSCR6406,Archivo General de Simancas,1676,particular,información,"España, Cádiz, Sanlúcar de Barrameda","España, Madrid",Antonio de Acosta de Fernández,José Briceño Ronquillo,"Vivienda,Compraventa,Comercio,Negocios,Administración"
PSCR6407,Archivo General de Simancas,1676,particular,información,"España, Cádiz, Sanlúcar de Barrameda","España, Madrid",Antonio de Acosta de Fernández,José Briceño Ronquillo,"Dimisión,Administración,Arrendamiento"
PSCR6408,Archivo General de Simancas,1676,particular,información,"España, Cádiz, Sanlúcar de Barrameda","España, Madrid",Antonio de Acosta de Fernández,José Briceño Ronquillo,"Administración,Compraventa,Dimisión,Negocios"
PSCR6409,Archivo General de Simancas,1600-1699,,petición,S.l.,S.l.,Anónimo453,Anónimo454,"Criados,Destierro,Prisión,Petición"
PSCR6410,Archivo General de Simancas,1628,particular,petición,"España, Madrid","España, Madrid",Juan Francisco Alfonso Pimentel,Alonso Bravo de Pantoja,"Monarquía,Petición,Criados"
PSCR6411,Archivo Histórico Nacional,1667,particular,aviso,S.l.,S.l.,Marcos de la Revilla,Pedro Sánchez de Contreras,"Deudas,Amenazas,Vida cotidiana"
PSCR6412,Archivo Histórico Nacional,1669,particular,petición,"España, Cantabria, Santander",S.l.,Juan Joseph Monreal de Sarria,Alonso Montoya Chiriro y Salazar,"Blasfemia,Justicia,Inquisición"
PSCR6413,Archivo Histórico Nacional,1600-1625,,información,"Cerdeña, Sassari",S.l.,María de Villaviciosa,Anónimo455,"Alimentos,Dinero,Fiesta religiosa,Convento,Clero"
PSCR6414,Archivo Histórico Nacional,1600,particular,información,"España, La Rioja, Logroño","España, Álava, Elciego",Sebastián de Medrano,Irazu,"Deudas,Inquisición,Dinero"
PSCR6415,Archivo Histórico Provincial de Zaragoza,1631,familiar,petición,"España, Zaragoza","España, Huesca, Badaín",Victorián de Mur,Juan Vispe,"Familia,Justicia,Música,Coplas"
PSCR6416,Archivo Histórico Provincial de Zaragoza,1631,familiar,noticias,"España, Huesca","España, Huesca, Serveto",Marco de Mur,Antón de Mur,"Dinero,Deudas,Cereales,Fiesta"
PSCR6417,Archivo Histórico Provincial de Zaragoza,1621,familiar,información,"España, Zaragoza","España, Huesca, Serveto",Victorián de Mur,Antón de Mur,"Justicia,Testigos,Coplas,Ganado"
PSCR6418,Archivo Histórico Provincial de Zaragoza,1604,,noticias,"España, Huesca, Tamarite de Litera",S.l.,Jaime Beltrán,Anónimo460,"Justicia,Testigos,Enfermedad,Administración,Iglesia"
PSCR6419,Archivo Histórico Provincial de Zaragoza,1604,,petición,"España, Huesca, Tamarite de Litera",S.l.,Pedro Purroy,Anónimo469,"Justicia,Enfermedad,Dinero"
PSCR6420,Archivo Histórico Provincial de Zaragoza,1604,,noticias,"España, Huesca, Tamarite de Litera",S.l.,Pedro Purroy,Anónimo469,"Justicia,Enfermedad,Dinero,Iglesia,Testigos"
PSCR6421,Archivo Histórico Provincial de Zaragoza,1630,particular,agradecimiento,"España, Huesca, Monzón",S.l.,Onofre Belloch,Juan Ochoa de Zárate,"Pobreza,Dinero,Inquisición"
